slot,clientId,event,size,amount,recipients
416,53619,new-tx,450,34,6702
417,4987,new-tx,968,1,18449
417,16951,new-tx,329,20,17007
417,8786,new-tx,793,3,8813
417,36,new-tx,240,10,19718
417,58169,new-tx,346,41,4429
417,18097,new-tx,451,15,1948
417,9045,new-tx,845,25,8983
417,7979,new-tx,4239,10,45008
417,7835,new-tx,302,53,7849
417,15206,new-tx,478,14,1753
417,63568,new-tx,5174,16,63607
418,35236,new-tx,721,85,35279
418,18631,new-tx,2730,44,14222
418,22366,new-tx,585,53,107
418,18712,new-tx,317,32,18727
418,104,new-tx,1875,32,134
418,4035,new-tx,1687,2,3924
418,61665,new-tx,11283,4,18681
418,44910,new-tx,7387,3,44923
418,10137,new-tx,349,63,10224
418,11010,new-tx,638,14,10756
418,6804,new-tx,320,27,51725
419,75807,new-tx,7352,2,75817
419,22356,new-tx,407,43,27076
419,1880,new-tx,6581,25,22356
419,8151,new-tx,329,1,2775
419,28699,new-tx,255,1,7013
419,11346,new-tx,641,2,60604
419,40196,new-tx,318,13,40234
419,26181,new-tx,656,1,26136
419,23352,new-tx,422,4,11147
419,4030,new-tx,13124,14,1692
419,28804,new-tx,7883,14,28748
420,3188,new-tx,475,1,19281
420,3658,new-tx,362,2,9673
420,27909,new-tx,260,75,27864
420,53496,new-tx,5491,93,53504
420,17682,new-tx,941,79,3902
420,26910,new-tx,486,16,22840
420,45647,new-tx,407,2,40689
420,28767,new-tx,695,5,28765
420,38297,new-tx,544,45,4404
420,47936,new-tx,1119,78,47940
420,77927,new-tx,412,0,30633
421,23566,new-tx,403,32,23575
421,39890,new-tx,304,1,15266
421,21024,new-tx,851,98,21010
421,188,new-tx,678,37,62513
421,32937,new-tx,556,4,32935
421,32958,new-tx,8642,3,7460
421,46,new-tx,942,5,106
421,50257,new-tx,459,10,6408
421,6177,new-tx,333,79,27002
421,3899,new-tx,485,1,821
421,10365,new-tx,1324,6,3501
422,146,new-tx,324,15,20176
422,6960,new-tx,662,53,6957
422,7652,new-tx,294,1,7708
422,31212,new-tx,969,47,31233
422,1741,new-tx,328,43,2505
422,19710,new-tx,752,4,79
422,4346,new-tx,816,1,4414
422,22327,new-tx,846,24,107
422,75758,new-tx,251,2,75869
422,8638,new-tx,911,1,3723
422,40979,new-tx,200,9,40944
423,63224,new-tx,195,3,63166
423,9691,new-tx,5584,3,8786
423,21671,new-tx,5652,1,21743
423,7356,new-tx,944,16,7370
423,17995,new-tx,193,9,17943
423,2701,new-tx,737,60,1404
423,11648,new-tx,4523,4,11643
423,72828,new-tx,408,1,33909
423,17520,new-tx,371,5,15337
423,1429,new-tx,8542,10,1342
423,3512,new-tx,15289,5,1337
424,15034,new-tx,900,0,15036
424,804,new-tx,1895,13,66757
424,4777,new-tx,430,38,4799
424,58419,new-tx,358,14,52342
424,32843,new-tx,369,1,44887
424,46898,new-tx,253,6,10049
424,31817,new-tx,251,4,19105
424,47045,new-tx,398,2,21469
424,22766,new-tx,558,79,22880
424,57265,new-tx,289,0,3229
424,44407,new-tx,837,86,2
425,9891,new-tx,3365,67,9864
425,75073,new-tx,241,0,75077
425,13681,new-tx,6147,1,13652
425,42635,new-tx,218,2,10888
425,14,new-tx,4669,13,88
425,44468,new-tx,325,1,44448
425,40,new-tx,500,4,79
425,29238,new-tx,1483,16,69949
425,43005,new-tx,5090,86,42974
425,8666,new-tx,246,7,6693
425,3233,new-tx,7822,22,3252
426,7447,new-tx,9046,4,51530
426,6231,new-tx,199,1,6199
426,2634,new-tx,895,0,605
426,46880,new-tx,223,3,8712
426,476,new-tx,445,5,441
426,22332,new-tx,750,21,1915
426,36979,new-tx,323,11,16160
426,40821,new-tx,695,3,84
426,41021,new-tx,258,20,21669
426,19746,new-tx,343,1,145
426,26193,new-tx,1004,4,26164
427,51847,new-tx,3514,65,51856
427,8156,new-tx,484,10,31767
427,73592,new-tx,6979,10,73618
427,15308,new-tx,567,21,10768
427,11742,new-tx,1210,27,11759
427,8636,new-tx,559,1,691
427,69469,new-tx,887,0,69419
427,12632,new-tx,402,1,12591
427,31171,new-tx,391,8,31272
427,58442,new-tx,370,45,58416
427,15292,new-tx,578,3,13677
428,48356,new-tx,7354,6,3703
428,14265,new-tx,480,21,60895
428,17194,new-tx,348,6,17195
428,15439,new-tx,807,1,15409
428,30658,new-tx,337,9,19747
428,1497,new-tx,213,5,14216
428,3914,new-tx,936,0,22840
428,36677,new-tx,426,15,36669
428,51819,new-tx,214,85,20863
428,25420,new-tx,278,30,25432
428,38815,new-tx,345,1,14205
429,9727,new-tx,929,10,9708
429,91,new-tx,367,97,19747
429,15804,new-tx,337,99,23251
429,7460,new-tx,227,12,7440
429,71829,new-tx,4536,19,71822
429,20429,new-tx,488,5,20393
429,3705,new-tx,203,1,38265
429,20094,new-tx,348,1,20071
429,3539,new-tx,742,1,2711
429,36935,new-tx,548,0,36966
429,39041,new-tx,8190,53,40300
430,40948,new-tx,400,2,40905
430,11519,new-tx,1215,5,11506
430,33297,new-tx,453,4,5006
430,1631,new-tx,384,26,13620
430,24350,new-tx,504,65,19710
430,2601,new-tx,859,11,2679
430,3645,new-tx,247,10,5025
430,1881,new-tx,417,19,26489
430,36201,new-tx,918,67,36229
430,33521,new-tx,3823,1,33508
430,67769,new-tx,921,1,67807
431,9674,new-tx,212,38,2655
431,41160,new-tx,395,1,37767
431,5742,new-tx,873,1,2619
431,75747,new-tx,1262,3,75885
431,16106,new-tx,7497,1,16132
431,51847,new-tx,330,32,40381
431,3032,new-tx,413,11,2961
431,16935,new-tx,16223,9,16936
431,67395,new-tx,1400,5,48073
431,54432,new-tx,288,50,18114
431,3645,new-tx,910,5,26936
432,37542,new-tx,5263,3,2240
432,581,new-tx,319,4,1326
432,74248,new-tx,433,1,67184
432,3122,new-tx,861,13,15679
432,431,new-tx,986,3,472
432,11471,new-tx,421,16,38773
432,71802,new-tx,918,14,8418
432,29181,new-tx,440,1,29308
432,19712,new-tx,598,2,30655
432,6131,new-tx,294,26,5990
432,27548,new-tx,1421,0,9700
433,32955,new-tx,863,25,8788
433,2946,new-tx,432,3,3058
433,24,new-tx,9413,54,46
433,17247,new-tx,325,75,17281
433,35564,new-tx,845,1,35539
433,65801,new-tx,350,30,65818
433,22199,new-tx,931,16,9509
433,47329,new-tx,805,0,47279
433,70010,new-tx,491,1,70019
433,1357,new-tx,270,10,9810
433,6775,new-tx,380,1,6755
434,4388,new-tx,273,2,46325
434,19059,new-tx,825,1,18957
434,43877,new-tx,238,1,64
434,6726,new-tx,352,99,6716
434,4880,new-tx,5130,1,63486
434,7217,new-tx,216,2,7172
434,29071,new-tx,219,10,23490
434,15687,new-tx,671,1,53043
434,2950,new-tx,301,11,18578
434,23969,new-tx,447,20,5055
434,35654,new-tx,731,6,35590
435,1224,new-tx,323,1,1145
435,39231,new-tx,1356,17,17379
435,1370,new-tx,4646,33,317
435,42062,new-tx,301,6,37295
435,58114,new-tx,552,3,58094
435,39169,new-tx,365,13,5607
435,185,new-tx,195,6,379
435,30755,new-tx,8139,47,21659
435,11095,new-tx,539,23,2950
435,10599,new-tx,324,16,10623
435,42526,new-tx,242,6,46757
436,56943,new-tx,1930,13,56949
436,39419,new-tx,3977,1,39468
436,39423,new-tx,205,1,39484
436,317,new-tx,260,10,320
436,22362,new-tx,5489,1,27135
436,11476,new-tx,353,45,5982
436,41,new-tx,1582,2,30658
436,17209,new-tx,427,7,11853
436,77,new-tx,776,10,379
436,47102,new-tx,937,28,47074
436,23459,new-tx,398,1,2589
437,518,new-tx,7306,43,18854
437,63472,new-tx,5414,15,63426
437,16934,new-tx,7921,1,19004
437,45005,new-tx,227,1,18812
437,14770,new-tx,269,1,32144
437,30710,new-tx,5283,4,19750
437,35564,new-tx,236,39,2047
437,1703,new-tx,451,13,1699
437,66052,new-tx,826,14,66041
437,770,new-tx,331,4,4078
437,37422,new-tx,4411,91,91
438,22,new-tx,405,10,36329
438,18847,new-tx,6376,39,437
438,19683,new-tx,321,45,32467
438,48767,new-tx,452,2,48777
438,57451,new-tx,477,66,57461
438,41732,new-tx,636,13,41754
438,4084,new-tx,423,25,4044
438,57428,new-tx,354,3,46292
438,43012,new-tx,12650,61,4785
438,9900,new-tx,929,14,53424
438,3926,new-tx,225,77,20402
439,10922,new-tx,459,3,6697
439,10357,new-tx,406,5,3466
439,4084,new-tx,480,43,4096
439,14729,new-tx,255,2,14793
439,64401,new-tx,1219,6,317
439,39237,new-tx,349,0,39274
439,67107,new-tx,328,18,8728
439,34058,new-tx,601,10,51743
439,49344,new-tx,293,19,49456
439,48356,new-tx,420,1,23465
439,6244,new-tx,526,5,4275
440,39255,new-tx,5720,61,17098
440,12398,new-tx,8013,13,66983
440,35899,new-tx,243,72,37724
440,32536,new-tx,410,40,52469
440,43306,new-tx,283,47,43288
440,58236,new-tx,932,3,10487
440,57794,new-tx,11606,17,57825
440,21184,new-tx,396,4,21215
440,45485,new-tx,208,99,52065
440,23969,new-tx,423,2,1703
440,16267,new-tx,278,32,2586
441,14984,new-tx,537,88,14958
441,5561,new-tx,900,22,5526
441,70654,new-tx,193,1,70653
441,15608,new-tx,583,0,19617
441,49300,new-tx,495,17,49361
441,59426,new-tx,530,6,3839
441,41972,new-tx,226,1,41936
441,43240,new-tx,341,9,43239
441,36885,new-tx,1436,15,25890
441,51030,new-tx,507,1,24093
441,24049,new-tx,326,11,44321
442,2,new-tx,714,6,4996
442,19124,new-tx,1043,7,31878
442,7365,new-tx,229,2,7357
442,21901,new-tx,701,0,604
442,19639,new-tx,511,45,19646
442,22924,new-tx,371,4,51521
442,56909,new-tx,9485,27,10185
442,831,new-tx,646,25,815
442,69,new-tx,403,10,40545
442,327,new-tx,244,91,8627
442,22991,new-tx,946,99,22992
443,22047,new-tx,289,86,22074
443,31900,new-tx,772,0,31844
443,18179,new-tx,296,11,18103
443,45880,new-tx,5465,10,68354
443,15307,new-tx,448,0,15268
443,37625,new-tx,427,2,37626
443,27015,new-tx,492,1,11110
443,34151,new-tx,957,18,28756
443,69442,new-tx,302,2,8866
443,881,new-tx,240,19,4390
443,6109,new-tx,553,11,5973
444,19683,new-tx,193,8,48010
444,71292,new-tx,484,1,71263
444,7555,new-tx,259,13,7613
444,11676,new-tx,5278,5,11629
444,7887,new-tx,407,33,22914
444,16122,new-tx,400,1,16200
444,3965,new-tx,352,0,4006
444,5818,new-tx,1316,55,5762
444,51196,new-tx,2047,9,21669
444,9389,new-tx,396,13,32530
444,13101,new-tx,347,16,11317
445,10224,new-tx,276,1,10133
445,4432,new-tx,476,6,79
445,74291,new-tx,232,1,74286
445,10712,new-tx,986,5,10699
445,30208,new-tx,461,56,30104
445,5001,new-tx,780,37,9738
445,46277,new-tx,262,7,2588
445,30341,new-tx,267,1,30355
445,36955,new-tx,337,60,2276
445,36600,new-tx,14186,97,1560
445,3117,new-tx,1272,6,25218
446,9233,new-tx,4541,21,17188
446,30647,new-tx,337,8,93
446,4387,new-tx,1058,1,4353
446,22566,new-tx,358,73,1215
446,21546,new-tx,440,1,21461
446,15686,new-tx,1394,23,9728
446,20229,new-tx,702,11,28897
446,43282,new-tx,330,73,67766
446,27593,new-tx,805,1,28493
446,55597,new-tx,429,12,55552
446,38451,new-tx,1001,16,38458
447,49077,new-tx,461,43,10064
447,8938,new-tx,223,75,4952
447,48954,new-tx,212,30,3756
447,8182,new-tx,453,6,2854
447,51712,new-tx,278,93,51728
447,70590,new-tx,380,4,9090
447,27017,new-tx,514,9,448
447,4293,new-tx,4656,4,16263
447,604,new-tx,1637,2,23086
447,65186,new-tx,400,2,3128
447,1767,new-tx,645,5,69817
448,35091,new-tx,584,2,4190
448,13652,new-tx,3928,37,75132
448,55151,new-tx,7717,7,1529
448,40562,new-tx,1534,2,5409
448,20167,new-tx,646,53,27076
448,31936,new-tx,5251,77,2484
448,46490,new-tx,434,10,46484
448,15494,new-tx,534,2,15545
448,2696,new-tx,1141,24,2601
448,3900,new-tx,2051,4,831
448,91,new-tx,1899,56,185
449,1092,new-tx,4783,3,22125
449,24753,new-tx,859,25,500
449,40594,new-tx,219,18,40559
449,19020,new-tx,7513,1,18942
449,22356,new-tx,368,23,27054
449,22781,new-tx,250,3,34590
449,40373,new-tx,231,10,60955
449,3103,new-tx,883,16,3108
449,29,new-tx,13999,1,4485
449,11777,new-tx,327,3,13087
449,24334,new-tx,276,11,30669
450,26730,new-tx,15061,6,11421
450,30697,new-tx,193,2,30655
450,13577,new-tx,205,26,13609
450,48360,new-tx,325,3,7509
450,7591,new-tx,230,46,7610
450,31884,new-tx,3878,1,31870
450,46009,new-tx,239,13,1697
450,70907,new-tx,678,50,555
450,19273,new-tx,345,1,6702
450,47657,new-tx,313,54,1741
450,60376,new-tx,214,1,60377
451,35494,new-tx,298,19,4347
451,3912,new-tx,339,41,4013
451,3947,new-tx,412,5,3922
451,46951,new-tx,450,75,8865
451,347,new-tx,6494,2,25186
451,69086,new-tx,857,3,69091
451,29473,new-tx,273,22,29438
451,75761,new-tx,11092,2,75881
451,15647,new-tx,932,0,15688
451,28981,new-tx,297,1,28974
451,25223,new-tx,217,1,4752
452,24002,new-tx,982,38,71879
452,57365,new-tx,712,43,29079
452,10192,new-tx,334,4,10285
452,51438,new-tx,344,3,51375
452,11799,new-tx,7926,1,11741
452,69584,new-tx,392,9,69570
452,17177,new-tx,404,0,13027
452,37931,new-tx,610,2,5119
452,47210,new-tx,4138,25,11854
452,27552,new-tx,687,1,27583
452,67101,new-tx,578,11,2385
453,72295,new-tx,264,1,72271
453,71733,new-tx,239,1,71706
453,36443,new-tx,212,0,27557
453,10365,new-tx,496,99,20290
453,1419,new-tx,217,0,19270
453,10774,new-tx,12002,10,11369
453,14798,new-tx,591,1,14731
453,12476,new-tx,1759,26,12527
453,5976,new-tx,940,43,6000
453,21648,new-tx,606,2,20929
453,53795,new-tx,392,32,53786
454,8626,new-tx,1916,1,4231
454,26977,new-tx,327,78,2714
454,5753,new-tx,424,3,37306
454,28772,new-tx,354,0,7020
454,55537,new-tx,315,1,547
454,69449,new-tx,405,2,2550
454,25182,new-tx,527,13,3116
454,27897,new-tx,399,13,121
454,53490,new-tx,320,4,53489
454,4381,new-tx,7927,4,3583
454,46975,new-tx,945,5,1306
455,58247,new-tx,954,4,50355
455,48560,new-tx,1470,26,2494
455,17516,new-tx,247,1,47313
455,20980,new-tx,479,19,21010
455,37416,new-tx,1852,16,16049
455,2622,new-tx,1191,10,2698
455,62701,new-tx,540,26,62766
455,70106,new-tx,204,1,3643
455,17497,new-tx,2022,7,17546
455,2837,new-tx,479,77,13929
455,43894,new-tx,370,58,24350
456,42146,new-tx,217,11,42189
456,24075,new-tx,968,15,24037
456,170,new-tx,512,39,64
456,75423,new-tx,490,66,358
456,67644,new-tx,786,67,20768
456,32106,new-tx,638,2,32157
456,17053,new-tx,227,2,27202
456,804,new-tx,932,40,819
456,39242,new-tx,485,2,50156
456,70685,new-tx,446,23,70653
456,26255,new-tx,1016,11,7784
457,7585,new-tx,331,5,7656
457,310,new-tx,490,4,44908
457,26776,new-tx,1132,18,26801
457,49126,new-tx,366,1,49089
457,74960,new-tx,443,23,74961
457,15338,new-tx,943,2,13650
457,66970,new-tx,382,25,32072
457,27064,new-tx,227,8,27059
457,35128,new-tx,1005,7,35133
457,24822,new-tx,361,5,24827
457,20406,new-tx,358,34,824
458,33326,new-tx,246,0,9712
458,18571,new-tx,769,18,1644
458,28568,new-tx,342,72,28558
458,54440,new-tx,446,1,54425
458,10554,new-tx,322,43,70222
458,48873,new-tx,9112,53,49087
458,24023,new-tx,300,1,23460
458,35096,new-tx,1022,75,9728
458,59896,new-tx,328,11,73585
458,14185,new-tx,316,1,14260
458,6810,new-tx,477,6,6825
459,35390,new-tx,292,1,35318
459,10133,new-tx,489,91,10271
459,57841,new-tx,6443,13,57807
459,29830,new-tx,466,11,27790
459,49365,new-tx,7708,43,49360
459,6920,new-tx,1684,11,6943
459,4042,new-tx,403,73,4043
459,29417,new-tx,462,1,29403
459,14736,new-tx,483,6,67363
459,50602,new-tx,2954,5,50601
459,27663,new-tx,566,1,27706
460,16765,new-tx,510,11,16717
460,22041,new-tx,1089,6,3329
460,45956,new-tx,6291,22,326
460,684,new-tx,465,9,1220
460,3677,new-tx,483,1,3643
460,52279,new-tx,562,5,5005
460,51791,new-tx,287,0,50351
460,7871,new-tx,955,1,18743
460,36015,new-tx,502,67,36136
460,64223,new-tx,1221,4,64180
460,3720,new-tx,7797,18,45300
461,59060,new-tx,215,39,59071
461,16634,new-tx,246,1,19970
461,35873,new-tx,1022,4,202
461,40117,new-tx,6638,4,44333
461,61883,new-tx,393,0,3128
461,38423,new-tx,614,13,67348
461,37800,new-tx,296,1,37820
461,38105,new-tx,476,28,38191
461,31857,new-tx,429,65,31822
461,15232,new-tx,215,54,15166
461,11043,new-tx,439,94,40646
462,19491,new-tx,342,1,19479
462,20306,new-tx,952,5,9810
462,26965,new-tx,609,18,24500
462,66666,new-tx,221,16,6546
462,438,new-tx,399,1,9693
462,41622,new-tx,5900,18,3842
462,9695,new-tx,212,4,5005
462,25192,new-tx,201,38,3116
462,118,new-tx,403,3,10532
462,897,new-tx,5180,13,881
462,64429,new-tx,710,17,5108
463,67328,new-tx,14401,3,36945
463,37382,new-tx,5009,46,15942
463,74051,new-tx,447,29,51862
463,54337,new-tx,6759,5,54278
463,471,new-tx,1221,39,470
463,11798,new-tx,638,19,70621
463,27985,new-tx,787,79,660
463,69458,new-tx,1792,14,8866
463,29428,new-tx,862,25,29439
463,816,new-tx,299,98,27796
463,22921,new-tx,617,46,32961
464,28458,new-tx,311,4,914
464,55315,new-tx,8163,2,66174
464,25531,new-tx,856,2,4366
464,8613,new-tx,365,9,57423
464,3705,new-tx,476,44,52040
464,9993,new-tx,4332,2,10043
464,24202,new-tx,283,15,674
464,27069,new-tx,511,3,36310
464,59055,new-tx,759,99,38661
464,1391,new-tx,258,3,4273
464,11468,new-tx,895,15,6022
465,11697,new-tx,831,27,11621
465,3016,new-tx,291,2,2926
465,45913,new-tx,265,26,40007
465,10734,new-tx,212,2,9686
465,14261,new-tx,506,19,14205
465,41551,new-tx,6916,16,5682
465,3793,new-tx,502,1,2276
465,46,new-tx,201,98,35
465,77927,new-tx,1415,2,30566
465,801,new-tx,459,36,50874
465,3494,new-tx,964,10,1644
466,4684,new-tx,2390,3,4676
466,4337,new-tx,398,1,4347
466,55804,new-tx,216,13,26987
466,57781,new-tx,337,37,57856
466,28733,new-tx,362,20,28753
466,2582,new-tx,252,3,3660
466,65860,new-tx,743,39,18097
466,781,new-tx,481,6,3961
466,76,new-tx,2564,2,123
466,24052,new-tx,433,18,24045
466,38209,new-tx,397,1,38098
467,526,new-tx,741,65,554
467,23248,new-tx,529,78,2999
467,47474,new-tx,341,1,47532
467,75641,new-tx,431,40,75673
467,18705,new-tx,380,22,18744
467,31013,new-tx,681,11,10158
467,4094,new-tx,297,6,17699
467,46952,new-tx,4681,47,5027
467,27113,new-tx,468,2,135
467,23243,new-tx,483,91,23267
467,1913,new-tx,5090,40,62912
468,2369,new-tx,663,43,2240
468,18864,new-tx,1950,32,21488
468,18168,new-tx,474,3,18159
468,68076,new-tx,1019,43,2634
468,27850,new-tx,392,24,76325
468,36953,new-tx,381,3,1416
468,19695,new-tx,329,19,4504
468,49828,new-tx,288,13,49831
468,26254,new-tx,359,13,26245
468,1704,new-tx,483,16,3903
468,67747,new-tx,489,23,67748
469,54184,new-tx,203,34,54208
469,34784,new-tx,290,3,39087
469,54023,new-tx,11886,8,67516
469,59631,new-tx,224,2,14252
469,50497,new-tx,720,0,50466
469,67712,new-tx,452,1,4382
469,495,new-tx,971,4,3734
469,47081,new-tx,10490,65,47068
469,7036,new-tx,456,3,6980
469,52,new-tx,379,44,4996
469,10518,new-tx,380,13,2680
470,40800,new-tx,496,78,20167
470,42,new-tx,437,5,41
470,10125,new-tx,328,11,10192
470,27557,new-tx,291,16,2726
470,29115,new-tx,766,0,8673
470,23260,new-tx,259,78,1773
470,69272,new-tx,304,3,69312
470,10431,new-tx,468,60,3489
470,173,new-tx,736,72,19769
470,323,new-tx,211,9,24038
470,831,new-tx,6675,4,780
471,3505,new-tx,267,45,1403
471,19535,new-tx,7549,18,19507
471,29085,new-tx,333,30,15672
471,39801,new-tx,777,2,4021
471,65935,new-tx,452,80,65915
471,45071,new-tx,420,21,45060
471,29802,new-tx,743,3,798
471,52241,new-tx,514,10,6231
471,59761,new-tx,329,98,10909
471,52810,new-tx,356,26,45608
471,55016,new-tx,472,16,55020
472,3556,new-tx,335,1,25954
472,36806,new-tx,1390,11,36835
472,31021,new-tx,493,11,10223
472,10192,new-tx,242,1,10142
472,1426,new-tx,248,50,1338
472,38197,new-tx,9609,26,38218
472,6712,new-tx,458,1,6693
472,27058,new-tx,636,1,40821
472,14992,new-tx,357,6,2071
472,1319,new-tx,373,20,4297
472,36713,new-tx,466,8,36797
473,16515,new-tx,1579,21,4067
473,9349,new-tx,1892,59,2589
473,37659,new-tx,489,68,1897
473,437,new-tx,1172,0,3382
473,70550,new-tx,1109,20,10802
473,45830,new-tx,7497,6,9783
473,41597,new-tx,380,85,10127
473,10020,new-tx,568,97,10034
473,65809,new-tx,4964,16,74
473,17839,new-tx,7342,7,30847
473,61993,new-tx,337,0,62063
474,24287,new-tx,749,11,48848
474,27900,new-tx,392,56,68128
474,10159,new-tx,316,3,10334
474,1752,new-tx,424,0,59973
474,2596,new-tx,2150,98,3533
474,27253,new-tx,293,3,27293
474,46935,new-tx,628,25,46936
474,42438,new-tx,466,0,20098
474,28863,new-tx,5018,75,59116
474,14330,new-tx,693,3,14357
474,17379,new-tx,225,54,7871
475,780,new-tx,603,93,13440
475,34155,new-tx,899,1,34092
475,11110,new-tx,753,15,11102
475,2427,new-tx,367,7,684
475,8656,new-tx,1398,3,51324
475,41756,new-tx,7979,3,33334
475,1369,new-tx,497,53,10364
475,2994,new-tx,587,73,2964
475,53785,new-tx,1899,32,53837
475,28800,new-tx,252,21,28705
475,6764,new-tx,7252,21,49870
476,67212,new-tx,609,85,67244
476,25054,new-tx,2667,3,25026
476,44350,new-tx,257,1,45286
476,11089,new-tx,554,1,48836
476,54697,new-tx,328,4,54685
476,84,new-tx,696,1,19411
476,3687,new-tx,329,13,45307
476,52759,new-tx,390,1,52744
476,12,new-tx,226,2,4495
476,6049,new-tx,290,3,6031
476,10637,new-tx,373,32,2516
477,15249,new-tx,7958,1,22758
477,57495,new-tx,312,3,57558
477,20180,new-tx,4573,50,6
477,3634,new-tx,384,19,7509
477,143,new-tx,4801,3,91
477,12705,new-tx,365,11,12689
477,6954,new-tx,4006,10,7067
477,3407,new-tx,6779,11,23585
477,9237,new-tx,281,10,13915
477,33397,new-tx,380,27,18650
477,19715,new-tx,257,0,22
478,339,new-tx,4662,3,24045
478,9811,new-tx,226,60,58236
478,33963,new-tx,592,49,10158
478,74316,new-tx,767,3,1759
478,15634,new-tx,785,1,684
478,7951,new-tx,2008,10,12770
478,53419,new-tx,416,79,53331
478,1435,new-tx,254,1,28456
478,26442,new-tx,440,1,1753
478,58700,new-tx,481,1,58777
478,16174,new-tx,231,46,277
479,3688,new-tx,2850,94,9713
479,39610,new-tx,683,2,35880
479,3106,new-tx,310,32,21918
479,7945,new-tx,12305,4,8023
479,67719,new-tx,937,2,3583
479,53160,new-tx,717,9,53169
479,12549,new-tx,7110,21,12485
479,1901,new-tx,502,11,16018
479,4731,new-tx,706,2,10899
479,40449,new-tx,770,1,64
479,1412,new-tx,247,2,1724
480,4471,new-tx,291,32,19691
480,19140,new-tx,7438,3,45916
480,53131,new-tx,661,10,1772
480,17153,new-tx,353,3,17208
480,40724,new-tx,7643,0,129
480,17839,new-tx,246,1,14320
480,9693,new-tx,353,24,9688
480,49214,new-tx,459,0,24506
480,70123,new-tx,1716,85,4367
480,3646,new-tx,389,4,21673
480,16062,new-tx,1558,2,15926
481,4497,new-tx,196,1,36657
481,10985,new-tx,394,4,2066
481,24165,new-tx,717,32,24121
481,11860,new-tx,221,11,11769
481,113,new-tx,700,6,1880
481,8263,new-tx,296,2,754
481,14977,new-tx,728,3,4153
481,27177,new-tx,1556,6,23988
481,23977,new-tx,1216,8,3977
481,27870,new-tx,374,39,91
481,15249,new-tx,554,3,22808
482,3932,new-tx,349,1,777
482,13015,new-tx,652,63,13132
482,19165,new-tx,693,0,19125
482,75852,new-tx,307,72,75818
482,6995,new-tx,5586,94,28749
482,48802,new-tx,531,0,42867
482,35,new-tx,355,43,114
482,6824,new-tx,1799,49,27428
482,24559,new-tx,387,0,10157
482,9767,new-tx,469,2,20292
482,47202,new-tx,476,30,47305
483,20167,new-tx,2297,5,35917
483,1493,new-tx,276,3,1814
483,14,new-tx,390,0,19728
483,7898,new-tx,451,53,13058
483,4039,new-tx,397,11,4089
483,800,new-tx,194,88,770
483,15544,new-tx,679,16,1750
483,28742,new-tx,7653,11,28689
483,438,new-tx,326,0,3720
483,62846,new-tx,2103,53,62843
483,10211,new-tx,12263,6,10177
484,13797,new-tx,943,22,12497
484,27782,new-tx,1011,46,1304
484,31246,new-tx,404,81,31162
484,60162,new-tx,420,1,45548
484,64143,new-tx,4331,38,64158
484,28389,new-tx,765,14,11791
484,4302,new-tx,227,5,881
484,27864,new-tx,511,8,37703
484,9674,new-tx,423,0,327
484,2382,new-tx,1845,20,17467
484,14,new-tx,7761,1,134
485,14362,new-tx,955,17,6545
485,17087,new-tx,194,5,66183
485,20130,new-tx,996,21,45007
485,562,new-tx,475,12,4744
485,12006,new-tx,424,9,12009
485,55194,new-tx,12272,2,55202
485,47810,new-tx,408,1,27675
485,59028,new-tx,876,10,40014
485,68385,new-tx,277,86,45857
485,44334,new-tx,349,6,9998
485,28676,new-tx,1193,7,28732
486,7582,new-tx,241,10,7649
486,5192,new-tx,6465,0,3810
486,40635,new-tx,504,50,22871
486,55204,new-tx,505,7,754
486,14183,new-tx,6655,47,1473
486,58178,new-tx,328,11,9738
486,11751,new-tx,298,2,11811
486,24346,new-tx,370,32,31
486,14969,new-tx,1223,2,14921
486,3722,new-tx,508,4,10057
486,2416,new-tx,1989,22,3519
487,46865,new-tx,5110,88,901
487,27062,new-tx,732,6,64
487,6973,new-tx,6516,22,5191
487,42990,new-tx,333,3,26493
487,1692,new-tx,844,38,13585
487,13296,new-tx,279,4,13224
487,63590,new-tx,1940,3,63580
487,16645,new-tx,1774,97,14247
487,19287,new-tx,227,32,19275
487,3499,new-tx,304,7,3588
487,27850,new-tx,301,8,103
488,2051,new-tx,522,34,74898
488,21673,new-tx,330,9,1143
488,2064,new-tx,6037,38,2041
488,31169,new-tx,903,2,13620
488,32593,new-tx,611,3,32620
488,1897,new-tx,7415,32,4483
488,28460,new-tx,275,0,6231
488,41648,new-tx,227,65,41630
488,35589,new-tx,9307,0,3271
488,49342,new-tx,295,4,49350
488,28157,new-tx,790,1,28138
489,6001,new-tx,273,1,6063
489,3965,new-tx,5617,21,3936
489,36831,new-tx,923,90,17178
489,6545,new-tx,388,2,1480
489,135,new-tx,4762,0,120
489,7431,new-tx,251,20,7440
489,2600,new-tx,9914,0,23512
489,23376,new-tx,880,2,23449
489,6052,new-tx,431,10,6022
489,11117,new-tx,291,6,11090
489,75897,new-tx,4325,30,75826
490,13135,new-tx,228,2,5191
490,4071,new-tx,576,7,4037
490,11317,new-tx,4344,6,11789
490,14787,new-tx,247,2,2061
490,1423,new-tx,240,4,881
490,15242,new-tx,265,5,8237
490,41688,new-tx,1586,2,41639
490,11434,new-tx,289,1,11510
490,5100,new-tx,234,4,38019
490,6917,new-tx,469,3,6932
490,3916,new-tx,2498,18,762
491,8608,new-tx,218,4,326
491,57701,new-tx,337,0,52677
491,47716,new-tx,198,10,47812
491,65949,new-tx,1279,5,65911
